Step,with residual,wo residual
1514,-0.98141259,-0.940726399
1515,-0.978837967,-0.943670809
1519,-0.983388901,-0.944119573
1522,-0.982315302,-0.94236213
1523,-0.982594371,-0.944214642
1527,-0.981518388,-0.943446159
1530,-0.981527686,-0.944477856
1532,-0.983355284,-0.94748795
1533,-0.981196165,-0.943731189
1534,-0.981634974,-0.944556177
1537,-0.981490076,-0.944680572
1538,-0.982101679,-0.9418962
1539,-0.983090281,-0.945087552
1540,-0.981960535,-0.945290923
1541,-0.979612887,-0.94323802
1542,-0.981974125,-0.943928719
1543,-0.980594873,-0.944321632
1545,-0.980864882,-0.945491672
1548,-0.981467366,-0.944672108
1550,-0.981219292,-0.943068564
1551,-0.982208371,-0.94652158
1554,-0.982480049,-0.945122719
1556,-0.98282522,-0.944346905
1559,-0.981272757,-0.943300009
1560,-0.98205626,-0.944923997
1561,-0.983163655,-0.944846094
1562,-0.980882645,-0.946616948
1570,-0.98148334,-0.944150686
1571,-0.980782151,-0.94527638
1572,-0.981404424,-0.945519269
1575,-0.979002237,-0.94331646
1576,-0.982012928,-0.942915142
1577,-0.983340442,-0.94396019
1579,-0.979678035,-0.945827484
1580,-0.982025743,-0.943858266
1583,-0.981393933,-0.945670724
1584,-0.981227219,-0.944599032
1586,-0.98043108,-0.942759752
1587,-0.981818736,-0.94418782
1590,-0.982373655,-0.943276465
1591,-0.982785702,-0.943738163
1592,-0.982812047,-0.944256186
1594,-0.980751991,-0.944621682
1595,-0.983118296,-0.949183583
1596,-0.982998013,-0.94500649
1597,-0.982513547,-0.943370461
1598,-0.981927037,-0.943285465
1604,-0.98210907,-0.94550246
1605,-0.982619405,-0.943314075
1609,-0.983253002,-0.943612158
1610,-0.98179853,-0.94709897
1612,-0.982022345,-0.944838524
1613,-0.981961608,-0.948777676
1614,-0.980636239,-0.944408059
1615,-0.981235027,-0.943547964
1616,-0.981937408,-0.946451306
1624,-0.982886791,-0.943506718
1625,-0.981713355,-0.944578409
1626,-0.981908262,-0.947063923
1627,-0.981094599,-0.943735778
1628,-0.982179761,-0.944534779
1629,-0.980376601,-0.94553411
1630,-0.982885897,-0.945815742
1631,-0.981422424,-0.945379734
1634,-0.982194483,-0.945154667
1639,-0.982343435,-0.943969309
1641,-0.98441267,-0.945876002
1643,-0.981190085,-0.944206178
1644,-0.982610643,-0.944077969
1648,-0.982656598,-0.946306765
1649,-0.983246088,-0.946201384
1650,-0.981344461,-0.946437001
1652,-0.982572198,-0.942972422
1653,-0.982729971,-0.944984078
1655,-0.981861234,-0.946252167
1656,-0.983249247,-0.943986773
1658,-0.981250703,-0.944251657
1659,-0.981561899,-0.946207762
1660,-0.982644498,-0.944023609
1663,-0.981910706,-0.945730448
1665,-0.980470657,-0.946391344
1668,-0.982512116,-0.946454704
1669,-0.982440472,-0.942871213
1671,-0.981109142,-0.947373092
1674,-0.983166516,-0.947249889
1675,-0.980956137,-0.947595596
1676,-0.982438684,-0.946341872
1678,-0.982431054,-0.94596684
1680,-0.980485082,-0.945168257
1684,-0.981374145,-0.945370495
1685,-0.982113004,-0.94599241
1686,-0.982375205,-0.94475913
1689,-0.983134568,-0.94519794
1690,-0.984289527,-0.948717833
1691,-0.980636954,-0.947385073
1692,-0.981786013,-0.945882738
1694,-0.981436133,-0.945277929
1695,-0.983091593,-0.945869923
1696,-0.981868148,-0.944777906
1697,-0.981164157,-0.945892334
1699,-0.982677698,-0.944639564
1703,-0.984551907,-0.943060398
1709,-0.982472062,-0.945136309
1710,-0.980607271,-0.944673479
1711,-0.983403087,-0.947154999
1713,-0.980152428,-0.945401669
1715,-0.981895566,-0.945986867
1716,-0.981002092,-0.945795536
1719,-0.981908083,-0.947650135
1721,-0.981153607,-0.94708997
1725,-0.980141103,-0.945617259
1726,-0.982096791,-0.94547379
1728,-0.982836246,-0.944985688
1729,-0.98457247,-0.947518408
1730,-0.980574727,-0.946119666
1732,-0.981400192,-0.945607305
1733,-0.983240068,-0.949195504
1734,-0.981800854,-0.94651413
1739,-0.981268883,-0.947155237
1740,-0.981544495,-0.945118189
1743,-0.983866572,-0.94653964
1746,-0.982897758,-0.946766376
1748,-0.982072234,-0.946303308
1749,-0.983033359,-0.946875215
1750,-0.981270075,-0.945180178
1751,-0.982566595,-0.948643386
1753,-0.981464744,-0.945777714
1755,-0.980767846,-0.947958887
1758,-0.982658267,-0.949006557
1764,-0.981100678,-0.946766257
1768,-0.98173219,-0.947741389
1772,-0.983044863,-0.94867754
1773,-0.98175025,-0.945774555
1778,-0.982267141,-0.945422649
1780,-0.981200576,-0.946382761
1782,-0.981717229,-0.947294116
1783,-0.980708838,-0.947569489
1784,-0.982348919,-0.945581377
1787,-0.983154058,-0.947575688
1788,-0.982384205,-0.948529005
1789,-0.981820822,-0.9479146
1790,-0.982245982,-0.94523263
1791,-0.982833743,-0.947431982
1792,-0.98175478,-0.944974065
1795,-0.982849121,-0.946433187
1796,-0.982683897,-0.948915601
1798,-0.980920613,-0.943622708
1800,-0.983411849,-0.947085738
1801,-0.983036935,-0.948901415
1804,-0.982803702,-0.947594821
1808,-0.982593834,-0.948070467
1809,-0.982391,-0.946264565
1810,-0.982853889,-0.946634293
1811,-0.981444359,-0.947758198
1813,-0.982487082,-0.948303044
1814,-0.982634425,-0.947884679
1815,-0.98105371,-0.948621631
1818,-0.982172966,-0.946507812
1820,-0.982512891,-0.945888638
1821,-0.9813416,-0.9465909
1823,-0.983248174,-0.946413517
1824,-0.98379308,-0.947605968
1828,-0.980987787,-0.947508574
1832,-0.981950521,-0.945353866
1833,-0.982304752,-0.946268916
1834,-0.98142302,-0.948861957
1835,-0.982965589,-0.948032796
1838,-0.981484413,-0.949472368
1841,-0.983013511,-0.946108878
1847,-0.98172152,-0.94717598
1848,-0.982027113,-0.94984436
1849,-0.98173821,-0.946763635
1850,-0.983050764,-0.949646235
1851,-0.984049082,-0.94759506
1852,-0.982456148,-0.94628948
1857,-0.98252815,-0.94646734
1858,-0.98120904,-0.94745636
1861,-0.982713759,-0.946856022
1862,-0.982083023,-0.947327614
1863,-0.982366562,-0.949020147
1864,-0.981790006,-0.949621439
1868,-0.983817756,-0.947136402
1870,-0.982663035,-0.948207259
1872,-0.983502865,-0.947790563
1873,-0.982181311,-0.947346926
1876,-0.982063413,-0.946221709
1878,-0.982550859,-0.944453716
1879,-0.982735276,-0.949222982
1880,-0.981338739,-0.948620558
1883,-0.982149601,-0.947865188
1886,-0.981080294,-0.945981741
1887,-0.981828332,-0.946802974
1889,-0.981204867,-0.948573947
1894,-0.982591152,-0.945950627
1895,-0.983686864,-0.949450254
1897,-0.984193921,-0.948255897
1899,-0.981801748,-0.948667824
1903,-0.983247638,-0.948199749
1904,-0.982959986,-0.947267771
1905,-0.981012464,-0.947974443
1907,-0.981103778,-0.947356462
1909,-0.982210338,-0.949025631
1912,-0.982686162,-0.947735906
1913,-0.982633352,-0.948185325
1914,-0.980695367,-0.94615829
1915,-0.982681215,-0.948702931
1919,-0.982267976,-0.948685765
1920,-0.98214376,-0.948836565
1922,-0.983577251,-0.946935534
1926,-0.982427001,-0.94886899
1927,-0.981687546,-0.947531343
1928,-0.981646895,-0.948741674
1929,-0.982483923,-0.948458672
1933,-0.980306208,-0.948642015
1934,-0.981936932,-0.950875819
1937,-0.98167479,-0.94800818
1939,-0.983180463,-0.94817555
1940,-0.981889844,-0.948031247
1941,-0.981871009,-0.946226597
1943,-0.982736945,-0.948519945
1946,-0.982267678,-0.947133899
1948,-0.982659698,-0.949309826
1952,-0.984065294,-0.949059486
1954,-0.981426358,-0.950432003
1957,-0.981280804,-0.948131442
1959,-0.982597113,-0.948230088
1961,-0.982444167,-0.946287155
1963,-0.984482646,-0.946719408
1965,-0.982583284,-0.947312474
1968,-0.983477592,-0.949341297
1970,-0.982314646,-0.948717654
1974,-0.983499527,-0.949635386
1976,-0.983305216,-0.949265361
1977,-0.983057857,-0.948909163
1979,-0.980993927,-0.952387273
1980,-0.983989954,-0.948123038
1982,-0.98249042,-0.948506355
1987,-0.981931448,-0.947817087
1988,-0.9791044,-0.948838234
1990,-0.982533693,-0.948349476
1992,-0.98320055,-0.948581636
1994,-0.979487181,-0.947894096
1995,-0.981919527,-0.950195789
1996,-0.982194424,-0.948333025
2001,-0.982898355,-0.948336542
2003,-0.981390715,-0.94815731
2004,-0.98117733,-0.95013994
2007,-0.981737852,-0.950623453
2011,-0.981811881,-0.949113786
2014,-0.983152151,-0.949447811
2015,-0.983147383,-0.949900627
2016,-0.982079029,-0.949689209
2017,-0.98223418,-0.947962463
2018,-0.981108904,-0.949672937
2019,-0.982178032,-0.949083328
2020,-0.982608557,-0.948786438
2021,-0.981554031,-0.950552344
2022,-0.98314929,-0.948516488
2023,-0.982078195,-0.948560357
2025,-0.982175231,-0.94914794
2026,-0.983914793,-0.947580993
2029,-0.981282592,-0.946144581
2033,-0.982460916,-0.950660706
2035,-0.981831968,-0.948573053
2037,-0.981892824,-0.951178849
2038,-0.982154608,-0.947957516
2039,-0.982642114,-0.948341489
2041,-0.981092811,-0.951069236
2042,-0.982473791,-0.949763
2043,-0.983217001,-0.94927901
2045,-0.982710898,-0.949671626
2046,-0.981877446,-0.947924495
2047,-0.98293376,-0.948292613
2048,-0.983072877,-0.949637413
2050,-0.98244375,-0.949424028
2051,-0.982391715,-0.947804213
2052,-0.982425213,-0.950113118
2054,-0.982171953,-0.950880289
2055,-0.982623219,-0.947333574
2056,-0.984448433,-0.948341966
2058,-0.982133389,-0.951161265
2059,-0.983366728,-0.952379286
2063,-0.98264879,-0.951114237
2066,-0.983891606,-0.948064685
2068,-0.982147813,-0.950694203
2069,-0.980561674,-0.949912667
2071,-0.981982529,-0.950650156
2072,-0.982250214,-0.950548232
2073,-0.980851531,-0.950429678
2075,-0.981420279,-0.951629937
2078,-0.981859326,-0.951860547
2079,-0.982803047,-0.948582649
2080,-0.982241511,-0.951622069
2082,-0.982494831,-0.948649526
2083,-0.979942441,-0.951307774
2084,-0.982972503,-0.948642612
2086,-0.983760118,-0.949415982
2088,-0.983714163,-0.949415267
2089,-0.983029902,-0.950310946
2090,-0.982828617,-0.949074268
2091,-0.982508183,-0.949931026
2093,-0.98315382,-0.948967218
2094,-0.9823457,-0.948839366
2096,-0.982489765,-0.9478212
2097,-0.981015205,-0.949708939
2098,-0.980428219,-0.949123502
2099,-0.982013941,-0.950987101
2101,-0.982690036,-0.949471772
2102,-0.981719732,-0.9475559
2107,-0.981375694,-0.947404146
2108,-0.982867479,-0.951163173
2109,-0.983764052,-0.950105667
2110,-0.981226802,-0.948173046
2111,-0.98241806,-0.9504565
2112,-0.982455373,-0.949294329
2113,-0.98201853,-0.950225472
2115,-0.983533263,-0.949527144
2116,-0.983212531,-0.948735237
2119,-0.98290062,-0.9504354
2120,-0.984564304,-0.950067639
2121,-0.981902122,-0.950988948
2122,-0.984610081,-0.950584054
2123,-0.982680738,-0.949409306
2124,-0.981610835,-0.950830996
2125,-0.981950521,-0.948653221
2128,-0.982512116,-0.952524424
2129,-0.98213464,-0.948633075
2133,-0.98219341,-0.951807857
2134,-0.982921541,-0.951306939
2135,-0.981503904,-0.951179147
2137,-0.983086288,-0.951326609
2138,-0.983191729,-0.95089221
2139,-0.984059453,-0.951465428
2140,-0.982912242,-0.950421453
2141,-0.982667029,-0.951405048
2142,-0.983418763,-0.95000577
2143,-0.982620955,-0.950360835
2149,-0.981362462,-0.949522376
2152,-0.983096421,-0.951188028
2154,-0.98228097,-0.94915086
2155,-0.982086718,-0.949619889
2156,-0.980973125,-0.949372947
2157,-0.983398795,-0.947912812
2158,-0.981763065,-0.948089123
2159,-0.981984496,-0.950323224
2160,-0.983454585,-0.950412035
2161,-0.983161807,-0.950273216
2162,-0.983139813,-0.949518323
2164,-0.982683659,-0.952024817
2168,-0.983238816,-0.951250076
2170,-0.983068109,-0.951317787
2171,-0.982139349,-0.950531483
2172,-0.982964516,-0.949526668
2173,-0.983571768,-0.95119369
2174,-0.982141972,-0.949124992
2177,-0.983415961,-0.949225426
2178,-0.983000398,-0.949115515
2179,-0.983468056,-0.952705503
2181,-0.983716071,-0.95165801
2184,-0.982849956,-0.949341655
2186,-0.982567847,-0.95066607
2187,-0.981593549,-0.951223314
2188,-0.984017491,-0.95023936
2189,-0.980566978,-0.950968027
2190,-0.981885314,-0.952370703
2191,-0.983218789,-0.950523138
2193,-0.982331693,-0.948072195
2196,-0.98204422,-0.948895931
2198,-0.982002258,-0.950077713
2199,-0.982535839,-0.952422976
2202,-0.982653856,-0.949712455
2206,-0.981804788,-0.953498721
2210,-0.983168125,-0.949879169
2211,-0.983151972,-0.952934146
2212,-0.98342967,-0.948769689
2215,-0.983801961,-0.949921727
2217,-0.982247949,-0.949473739
2218,-0.982359946,-0.949714303
2219,-0.982946873,-0.951629281
2220,-0.982398033,-0.953229189
2221,-0.982185245,-0.950790584
2222,-0.982386589,-0.948793411
2223,-0.983881593,-0.950181603
2224,-0.983522534,-0.950527668
2226,-0.983286202,-0.95032835
2228,-0.981891632,-0.951668799
2229,-0.982791066,-0.950818479
2230,-0.982006192,-0.949846387
2232,-0.981689453,-0.949559808
2235,-0.982023239,-0.950144053
2236,-0.983697534,-0.951134562
2237,-0.983681798,-0.953603446
2238,-0.982442617,-0.952217817
2239,-0.98388654,-0.951306641
2240,-0.984321594,-0.950819612
2241,-0.982060194,-0.953590989
2242,-0.983438194,-0.950491428
2244,-0.982392311,-0.950337768
2245,-0.980868638,-0.950767398
2248,-0.983183622,-0.950678706
2249,-0.981799483,-0.95103085
2251,-0.983213663,-0.94927901
2252,-0.980908096,-0.95228374
2253,-0.980274796,-0.952284992
2258,-0.983158588,-0.948389232
2260,-0.98380208,-0.951812744
2263,-0.981671095,-0.951288223
2264,-0.982517004,-0.952129483
2267,-0.983026981,-0.951315105
2270,-0.982853234,-0.952008426
2271,-0.983148336,-0.950448513
2274,-0.982050121,-0.94978857
2275,-0.983323216,-0.951011062
2276,-0.982505798,-0.950818837
2277,-0.983801603,-0.951313257
2278,-0.983825207,-0.952571034
2280,-0.982590377,-0.951381683
2283,-0.982523203,-0.953670859
2285,-0.982978344,-0.950099647
2286,-0.982716978,-0.951629281
2288,-0.982855558,-0.951061845
2289,-0.982128024,-0.950783849
2290,-0.984022796,-0.950674653
2291,-0.982545257,-0.953335166
2293,-0.98394227,-0.949845791
2294,-0.985406399,-0.948978841
2295,-0.982136607,-0.950894713
2296,-0.982240438,-0.950778008
2297,-0.983808875,-0.950374246
2298,-0.984326541,-0.950964332
2299,-0.982005537,-0.952547312
2300,-0.984001279,-0.950102091
2304,-0.982432246,-0.950465322
2305,-0.984225512,-0.95319593
2306,-0.982858658,-0.951166093
2307,-0.982712686,-0.952191949
2309,-0.982843578,-0.948551774
2312,-0.983998895,-0.950422168
2314,-0.983108759,-0.952333689
2315,-0.983807564,-0.954276919
2319,-0.981789231,-0.950211287
2321,-0.983802319,-0.95237267
2323,-0.98271811,-0.95408529
2327,-0.983026385,-0.952597201
2331,-0.981755435,-0.950603485
2334,-0.983035564,-0.950700283
2336,-0.983249605,-0.950749457
2339,-0.981437802,-0.952220619
2340,-0.984065056,-0.953600049
2341,-0.982254982,-0.95137006
2343,-0.983614206,-0.954356313
2344,-0.98252219,-0.951757669
2349,-0.98325026,-0.950341582
2350,-0.981969059,-0.951286435
2351,-0.983646274,-0.948276341
2352,-0.983273149,-0.952165961
2354,-0.984013557,-0.95435214
2355,-0.982827187,-0.951918721
2356,-0.981999397,-0.951613724
2357,-0.982320249,-0.951569676
2360,-0.982569098,-0.951659799
2361,-0.982160211,-0.952090442
2362,-0.983867288,-0.94984901
2363,-0.981807053,-0.949661851
2364,-0.982077003,-0.951872051
2367,-0.983223319,-0.954205096
2369,-0.982496858,-0.953170836
2370,-0.982093215,-0.951963842
2373,-0.982963204,-0.953442872
2374,-0.982292771,-0.952640653
2377,-0.981924236,-0.95110178
2379,-0.981149793,-0.9512465
2382,-0.981966376,-0.952217221
2383,-0.983231425,-0.952619672
2385,-0.983054996,-0.952152729
2387,-0.980812788,-0.952349544
2391,-0.983002722,-0.950417399
2395,-0.983813286,-0.951601624
2397,-0.983040512,-0.953725457
2398,-0.983527839,-0.954105854
2399,-0.982203245,-0.952075601
2402,-0.981709957,-0.95252043
2403,-0.984118223,-0.952233255
2407,-0.982746363,-0.954629779
2408,-0.982099771,-0.953183889
2409,-0.982508421,-0.953161538
2410,-0.982661545,-0.949837565
2412,-0.9833377,-0.951216042
2413,-0.983582199,-0.952423394
2416,-0.985102415,-0.950750947
2417,-0.982923687,-0.950940609
2419,-0.982138276,-0.952172637
2420,-0.982491434,-0.951682568
2421,-0.982854128,-0.951229274
2423,-0.982643604,-0.950240135
2424,-0.981557965,-0.953001738
2426,-0.983219385,-0.951077461
2427,-0.983284831,-0.950443983
2428,-0.982722461,-0.951401114
2430,-0.983936846,-0.951668799
2431,-0.982170343,-0.950708807
2434,-0.983296037,-0.951138735
2435,-0.983499289,-0.952438891
2436,-0.982758343,-0.953225493
2441,-0.983050764,-0.952441573
2446,-0.982255101,-0.952551186
2447,-0.981834948,-0.952760994
2448,-0.983842969,-0.952337384
2449,-0.982192874,-0.953962803
2451,-0.981509686,-0.952172279
2452,-0.981692195,-0.949671388
2454,-0.982008457,-0.954332054
2456,-0.982651114,-0.951902747
2459,-0.982398868,-0.950396299
2460,-0.982644677,-0.953001857
2461,-0.983018935,-0.952652812
2462,-0.983125925,-0.954388976
2463,-0.983243465,-0.95352304
2465,-0.981862426,-0.953869581
2467,-0.982776284,-0.951577544
2469,-0.982181072,-0.953638554
2470,-0.982382417,-0.955558479
2471,-0.984009564,-0.951967716
2472,-0.983353972,-0.951261759
2474,-0.984010279,-0.952761889
2475,-0.982986927,-0.953807771
2476,-0.98263073,-0.953524828
2477,-0.983124673,-0.953254402
2478,-0.982240081,-0.953022599
2479,-0.983461142,-0.954027057
2481,-0.981328726,-0.954725385
2482,-0.982544899,-0.952443898
2483,-0.983621001,-0.951636434
2485,-0.984149158,-0.951642632
2486,-0.982602358,-0.953262925
2487,-0.983242035,-0.951064706
2489,-0.980824471,-0.95336175
2490,-0.983071685,-0.952820718
2492,-0.983368754,-0.953524709
2494,-0.983157337,-0.951929688
2495,-0.982264519,-0.952957273
2496,-0.982525587,-0.949964106
2497,-0.981490493,-0.953830659
2500,-0.98272872,-0.951170325
2503,-0.982619166,-0.952109158
2504,-0.98338908,-0.952142179
2511,-0.981649995,-0.951434374
2512,-0.98306489,-0.953763723
2513,-0.981987894,-0.954435349
2514,-0.98256743,-0.95106864
2516,-0.984095931,-0.950915694
2518,-0.984248638,-0.951961875
2519,-0.981628656,-0.952439785
2521,-0.983261943,-0.953948498
2522,-0.982404828,-0.953341126
2523,-0.982916951,-0.951330543
2524,-0.983561754,-0.951168418
2525,-0.98476547,-0.950624943
2526,-0.983079791,-0.953696787
2527,-0.980715454,-0.9520123
2528,-0.984060645,-0.953156471
2530,-0.983708501,-0.951056242
2533,-0.983709693,-0.952560723
2536,-0.982407093,-0.952092946
2537,-0.982571721,-0.954436123
2538,-0.983289957,-0.95337677
2539,-0.983878136,-0.95355165
2540,-0.984106481,-0.951718926
2542,-0.983480453,-0.953286052
2543,-0.983896971,-0.955479264
2546,-0.983801961,-0.952491462
2547,-0.982879341,-0.952296734
2548,-0.98293221,-0.951309144
2552,-0.984386086,-0.953035951
2553,-0.981108904,-0.951245427
2556,-0.983044147,-0.953540027
2558,-0.981319785,-0.953260481
2559,-0.983751357,-0.953603029
2562,-0.983162761,-0.956958652
2567,-0.981755495,-0.954083204
2568,-0.982823372,-0.954863429
2572,-0.983426809,-0.952446342
